qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_start	query_end	subject_start	subject_end	query_contig	subject_contig
gene_95_SAMEA2621151_40	gene_17_SAMEA2621085_65	69.658	234	69	1	3	234	2	235	4.19e-130	363.0	103292	104002	8969	9682	SAMEA2621151_40	SAMEA2621085_65
gene_95_SAMEA2621151_40	gene_34_contig_154566	70.982	224	63	1	13	234	12	235	1.89e-125	351.0	103292	104002	44693	45406	SAMEA2621151_40	contig_154566
gene_95_SAMEA2621151_40	gene_13_SAMEA2621061_122	68.487	238	71	2	1	234	1	238	5.65e-123	345.0	103292	104002	9368	10090	SAMEA2621151_40	SAMEA2621061_122
gene_95_SAMEA2621151_40	gene_102_contig_155688	68.22	236	73	1	1	234	1	236	1.28e-121	342.0	103292	104002	94723	95439	SAMEA2621151_40	contig_155688
gene_95_SAMEA2621151_40	gene_15_SAMEA2619923_17	63.983	236	83	1	1	234	3	238	1.52e-120	339.0	103292	104002	8368	9090	SAMEA2621151_40	SAMEA2619923_17
gene_95_SAMEA2621151_40	gene_71_contig_156409	56.846	241	97	3	1	236	1	239	6.97e-104	297.0	103292	104002	67550	68269	SAMEA2621151_40	contig_156409
gene_95_contig_154566	gene_54_SAMEA2621151_40	57.353	204	85	2	1	204	1	202	4.14e-82	239.0	86354	86971	36147	36755	contig_154566	SAMEA2621151_40
gene_95_contig_154566	gene_62_SAMEA2621085_65	54.634	205	90	3	1	204	1	203	8.43e-76	223.0	86354	86971	71139	71750	contig_154566	SAMEA2621085_65
gene_95_contig_154566	gene_60_contig_155688	50.49	204	97	3	1	204	21	220	2.79e-72	214.0	86354	86971	36584	37249	contig_154566	contig_155688
gene_95_contig_154566	gene_55_SAMEA2621061_122	50.0	200	98	2	5	204	1	198	1.09e-68	205.0	86354	86971	70269	70865	contig_154566	SAMEA2621061_122
gene_96_SAMEA2621151_40	gene_16_SAMEA2621085_65	71.951	82	23	0	13	94	3	84	1.97e-39	122.0	104009	104296	8711	8968	SAMEA2621151_40	SAMEA2621085_65
gene_96_SAMEA2621151_40	gene_35_contig_154566	67.949	78	25	0	13	90	3	80	4.89e-37	116.0	104009	104296	45416	45673	SAMEA2621151_40	contig_154566
gene_96_SAMEA2621151_40	gene_103_contig_155688	53.086	81	38	0	13	93	3	83	5.25e-26	88.6	104009	104296	95439	95693	SAMEA2621151_40	contig_155688
gene_96_SAMEA2621151_40	gene_14_SAMEA2619923_17	56.716	67	29	0	13	79	3	69	1.36e-23	82.4	104009	104296	8120	8368	SAMEA2621151_40	SAMEA2619923_17
gene_96_contig_154566	gene_61_contig_155688	60.835	503	191	5	2	499	5	506	0.0	619.0	86968	88467	37246	38766	contig_154566	contig_155688
gene_96_contig_154566	gene_60_SAMEA2621085_65	55.876	485	212	2	14	496	12	496	0.0	538.0	86968	88467	69455	70972	contig_154566	SAMEA2621085_65
gene_96_contig_154566	gene_54_SAMEA2621061_122	55.556	504	206	8	1	496	4	497	0.0	534.0	86968	88467	68773	70275	contig_154566	SAMEA2621061_122
gene_96_contig_154566	gene_55_SAMEA2619923_17	54.455	505	217	8	2	499	5	503	0.0	527.0	86968	88467	70125	71636	contig_154566	SAMEA2619923_17
gene_96_contig_156409	gene_42_SAMEA2621061_122	61.972	142	53	1	4	145	7	147	4.41e-64	189.0	96622	97062	38630	39076	contig_156409	SAMEA2621061_122
gene_96_contig_156409	gene_43_SAMEA2621085_65	55.944	143	63	0	3	145	6	148	1.65e-62	185.0	96622	97062	36282	36731	contig_156409	SAMEA2621085_65
gene_96_contig_156409	gene_72_SAMEA2621151_40	57.343	143	61	0	3	145	6	148	2.4e-62	184.0	96622	97062	77926	78375	contig_156409	SAMEA2621151_40
gene_96_contig_156409	gene_42_SAMEA2619923_17	57.746	142	59	1	4	145	7	147	9.23e-62	183.0	96622	97062	36723	37169	contig_156409	SAMEA2619923_17
gene_96_contig_156409	gene_9_contig_154566	55.634	142	63	0	4	145	7	148	6.76e-61	181.0	96622	97062	19096	19545	contig_156409	contig_154566
gene_96_contig_156409	gene_74_contig_155688	56.643	143	62	0	3	145	6	148	7.37e-58	173.0	96622	97062	66687	67136	contig_156409	contig_155688
gene_97_SAMEA2621151_40	gene_36_contig_154566	57.143	210	72	6	2	197	25	230	5.7e-78	229.0	104296	104889	45673	46365	SAMEA2621151_40	contig_154566
gene_97_SAMEA2621151_40	gene_15_SAMEA2621085_65	50.99	202	83	5	3	191	10	208	2.85e-59	181.0	104296	104889	8067	8699	SAMEA2621151_40	SAMEA2621085_65
gene_97_contig_154566	gene_57_SAMEA2621151_40	81.395	86	16	0	1	86	1	86	3.3e-51	151.0	88703	88963	39001	39261	contig_154566	SAMEA2621151_40
gene_97_contig_154566	gene_58_SAMEA2621085_65	70.27	74	22	0	4	77	1	74	8.09e-37	115.0	88703	88963	67996	68247	contig_154566	SAMEA2621085_65
gene_97_contig_154566	gene_57_SAMEA2621061_122	50.0	76	35	1	1	76	12	84	2.44e-23	81.6	88703	88963	70977	71276	contig_154566	SAMEA2621061_122
gene_98_SAMEA2621151_40	gene_40_contig_154566	77.686	121	25	1	20	138	139	259	2.54e-64	193.0	105182	105598	48586	49365	SAMEA2621151_40	contig_154566
gene_98_SAMEA2621151_40	gene_7_SAMEA2621061_122	80.488	123	18	2	18	138	99	217	4.56e-63	188.0	105182	105598	2371	3024	SAMEA2621151_40	SAMEA2621061_122
gene_98_SAMEA2621151_40	gene_12_SAMEA2621085_65	84.906	106	14	1	35	138	1	106	8.44e-59	174.0	105182	105598	6907	7227	SAMEA2621151_40	SAMEA2621085_65
gene_98_SAMEA2621151_40	gene_15_contig_156409	85.849	106	13	1	35	138	1	106	9.84e-59	173.0	105182	105598	17973	18293	SAMEA2621151_40	contig_156409
gene_98_SAMEA2621151_40	gene_66_contig_155688	77.273	110	21	2	29	138	7	112	3.13e-54	162.0	105182	105598	44124	44462	SAMEA2621151_40	contig_155688
gene_98_contig_155688	gene_18_SAMEA2621061_122	64.22	218	77	1	6	223	16	232	4.28e-106	302.0	91770	92450	12513	13226	contig_155688	SAMEA2621061_122
gene_98_contig_155688	gene_22_SAMEA2621085_65	62.911	213	78	1	4	216	3	214	5.14e-104	296.0	91770	92450	11777	12454	contig_155688	SAMEA2621085_65
gene_98_contig_155688	gene_91_SAMEA2621151_40	63.415	205	74	1	19	223	2	205	2.32e-100	286.0	91770	92450	100433	101062	contig_155688	SAMEA2621151_40
gene_98_contig_155688	gene_30_contig_154566	60.274	219	86	1	6	224	1	218	3.47e-99	284.0	91770	92450	41835	42494	contig_155688	contig_154566
gene_98_contig_155688	gene_19_SAMEA2619923_17	55.708	219	95	2	1	219	10	226	3.05e-87	254.0	91770	92450	11418	12149	contig_155688	SAMEA2619923_17
gene_9_SAMEA2621085_65	gene_8_SAMEA2621061_122	61.314	137	53	0	3	139	197	333	1.04e-54	179.0	4744	5163	3024	5681	SAMEA2621085_65	SAMEA2621061_122
gene_9_contig_154566	gene_72_SAMEA2621151_40	83.221	149	25	0	1	149	1	149	3.19e-92	260.0	19096	19545	77926	78375	contig_154566	SAMEA2621151_40
gene_9_contig_154566	gene_42_SAMEA2621061_122	73.154	149	39	1	1	149	1	148	1.26e-80	231.0	19096	19545	38630	39076	contig_154566	SAMEA2621061_122
gene_9_contig_154566	gene_43_SAMEA2621085_65	72.483	149	41	0	1	149	1	149	8.06e-80	229.0	19096	19545	36282	36731	contig_154566	SAMEA2621085_65
gene_9_contig_154566	gene_42_SAMEA2619923_17	65.101	149	51	1	1	149	1	148	4.79e-73	211.0	19096	19545	36723	37169	contig_154566	SAMEA2619923_17
gene_9_contig_154566	gene_74_contig_155688	65.101	149	52	0	1	149	1	149	2.39e-71	207.0	19096	19545	66687	67136	contig_154566	contig_155688
gene_9_contig_154566	gene_96_contig_156409	55.634	142	63	0	7	148	4	145	6.9e-61	181.0	19096	19545	96622	97062	contig_154566	contig_156409
